title,tags,image,filename,description
,"holidays, picnic, bunny, rabbit",https://cdn-icons-png.freepik.com/512/8090/8090380.png?ga=GA1.1.1421945468.1739058941,0c39ba3cee3417019bf942d949b63f4e.png,two rabbits with a basket of easter eggs
,"duck, bird, smile, emotions, animals, smileys",https://cdn-icons-png.freepik.com/512/10776/10776207.png?ga=GA1.1.1421945468.1739058941,77bd6aaee885544d8c5b64f653f67066.png,a yellow duck with a black background
,"animal, smile, emotions, happy, animals, panda, 1+ tags",https://cdn-icons-png.freepik.com/512/7603/7603461.png?ga=GA1.1.1421945468.1739058941,0360b1a99b67dc968a70c62f9066e441.png,a panda bear with its eyes closed
,"animal, expression, animals, pet, hello, bunny, 4+ tags",https://cdn-icons-png.freepik.com/512/11119/11119522.png?ga=GA1.1.1421945468.1739058941,eabb3551fc36c58fb1083146f75398f5.png,a cartoon rabbit waving with its arms up
,"job, monkey, profession, clerk, cashier, professions and jobs",https://cdn-icons-png.freepik.com/512/11468/11468453.png?ga=GA1.1.1421945468.1739058941,ebb6a9ef88f28d0972ab4502bb7fdc1b.png,a cartoon character with a green hat and a green hat
,"reading, monkey, banana, hobbie, comics, hobbies and free time",https://cdn-icons-png.freepik.com/512/11623/11623794.png?ga=GA1.1.1421945468.1739058941,082b5a278925d4e54c063180cfdaa3ed.png,a teddy bear reading a book
,"people, medical, health, doctor, occupation, job, 3+ tags",https://cdn-icons-png.freepik.com/512/10086/10086605.png?ga=GA1.1.1421945468.1739058941,520c657d9beeb806273cefe92113e53b.png,a cartoon character with a pen and a star
,"horse, cute, fantasy, happy, animals, magic, 4+ tags",https://cdn-icons-png.freepik.com/512/7586/7586438.png?ga=GA1.1.1421945468.1739058941,e6234215e51c44db76e1903268065d69.png,a pink and white unicorn with a hat on
,"statistics, analysis, report, pie chart, analytic, business and finance",https://cdn-icons-png.freepik.com/512/4852/4852336.png?ga=GA1.1.1421945468.1739058941,800db173adb8c628eed71ba787f79ba3.png,a cat with glasses and a megaphone
,"drink, beverage, animals, cat, bubble tea, boba",https://cdn-icons-png.freepik.com/512/11159/11159889.png?ga=GA1.1.1421945468.1739058941,d70315899c1814c61b040a53d4c25798.png,a cat with glasses and a drink
,"holidays, travel, tourist, big ben, cat",https://cdn-icons-png.freepik.com/512/11234/11234867.png?ga=GA1.1.1421945468.1739058941,6dd1f3da312a68e66ccf9f98e194a858.png,a cat with a hat on its head
,"game, golf, fox, sportive, sports and competition",https://cdn-icons-png.freepik.com/512/15093/15093448.png?ga=GA1.1.1421945468.1739058941,66ac1c08c89c4db6e276c9bef7b5b3fd.png,a cartoon cat with a bag of golf clubs
,"animals, pet, bunny, rabbit, emoticon, smileys, 3+ tags",https://cdn-icons-png.freepik.com/512/7958/7958364.png?ga=GA1.1.1421945468.1739058941,1fe8e36446ad4b68eaa4c4da609eac4e.png,a cartoon bunny with a green leaf in its mouth
,"ocean, emotions, animals, upset, squid, sea life, 2+ tags",https://cdn-icons-png.freepik.com/512/10775/10775254.png?ga=GA1.1.1421945468.1739058941,cb96297445c090343f597006124ab1d1.png,an octopus with a sad look
,"summer, animal, reptile, animals, turtle, pirate, 1+ tags",https://cdn-icons-png.freepik.com/512/8337/8337917.png?ga=GA1.1.1421945468.1739058941,ee186799768a8febec8d547b2fedde78.png,a turtle in a pirate costume holding a book
,"electronics, password, rejected, smartphone, files and folders, approved and rejected",https://cdn-icons-png.freepik.com/512/12343/12343262.png?ga=GA1.1.1421945468.1739058941,cac9c7d4216cabfd01633276d93c908c.png,a yellow and purple phone with a cartoon face on it
,"celebration, party, new year, rabbit, 2023, birthday and party",https://cdn-icons-png.freepik.com/512/9253/9253263.png?ga=GA1.1.1421945468.1739058941,0489f01a51ae5313869ba3a5cdd9dee2.png,a cartoon bunny holding a star and a purple star
,"fitness, monkey, balance, diet, body scale, sports and competition",https://cdn-icons-png.freepik.com/512/12790/12790453.png?ga=GA1.1.1421945468.1739058941,31f3b246a7baadd95021f01155946c00.png,a cartoon monkey with a blue hat and a green cap
,"drawing, friendship, animals, cat, friends, relationship, 1+ tags",https://cdn-icons-png.freepik.com/512/10296/10296531.png?ga=GA1.1.1421945468.1739058941,94a6ec33e901f2a057ff64be6592e481.png,two cartoon rabbits with a piece of paper
,"farm, duck, animal, sad, animals, cry, 5+ tags",https://cdn-icons-png.freepik.com/512/9791/9791184.png?ga=GA1.1.1421945468.1739058941,cbfa0bd3e58b991f36a6c6a2c1ca3329.png,a cartoon chicken with a broken face
,"bird, animals, owl, smileys",https://cdn-icons-png.freepik.com/512/7421/7421753.png?ga=GA1.1.1421945468.1739058941,54392f7f06c1c1b84f3d9645fbad9997.png,a cartoon bird with a red hat and a red balloon
,"celebration, usa, fox, independence day, 4th july",https://cdn-icons-png.freepik.com/512/16770/16770159.png?ga=GA1.1.1421945468.1739058941,5b8eb1935d9b1a034aee788edb253e33.png,a cartoon dog with a hat and a finger
,"smile, giant, happy, ogre, monster, proud, 1+ tags",https://cdn-icons-png.freepik.com/512/7576/7576890.png?ga=GA1.1.1421945468.1739058941,133a1150463bab2049eec6839fac7cd7.png,a green monster with a unicorn hat and a pink nose
,"snooker, cute, funny, cat, billiard, sports and competition, 1+ tags",https://cdn-icons-png.freepik.com/512/11201/11201445.png?ga=GA1.1.1421945468.1739058941,191ba73eca3a8b7b71f54abe001fb421.png,a cat with a baseball bat
,"nature, animals, fish, fauna, wildlife, angry, 5+ tags",https://cdn-icons-png.freepik.com/512/8144/8144147.png?ga=GA1.1.1421945468.1739058941,fbd8f4a89584140a16228abd9bb91d5d.png,a yellow pokemon with blue eyes and a pink nose
,"domestic, communications, happy, animals, pet, breed, 5+ tags",https://cdn-icons-png.freepik.com/512/6998/6998142.png?ga=GA1.1.1421945468.1739058941,929766b2419b6076d87eadea47210da4.png,a cat with a fist in its mouth
,"green, animal, air balloon, lizard, chameleon, iguana, 1+ tags",https://cdn-icons-png.freepik.com/512/10757/10757539.png?ga=GA1.1.1421945468.1739058941,c4870beb3a61d3b83da37207a5a6c77f.png,a green frog with a balloon
,"party, new year, animals, fireworks, bunny, rabbit",https://cdn-icons-png.freepik.com/512/9094/9094396.png?ga=GA1.1.1421945468.1739058941,2feb0ee240268878de2f37559423501d.png,two rabbits with glasses and a phone
,"sport, exercise, sticker, competitions, bunny, rabbit, 1+ tags",https://cdn-icons-png.freepik.com/512/7945/7945638.png?ga=GA1.1.1421945468.1739058941,efcd34e638b7abeba86553846f9f537e.png,a white rabbit with a blue nose and a pink nose
,,https://cdn-icons-png.freepik.com/512/6101/6101618.png?ga=GA1.1.1421945468.1739058941,b7a003cc57e740420c8b7c82f400565f.png,a cartoon cat with a tie and a suit
,"animals, mouse, rat, like, emoticons, smileys",https://cdn-icons-png.freepik.com/512/7302/7302129.png?ga=GA1.1.1421945468.1739058941,5f3e7cf1112458378b803f303bef2d91.png,a pink mouse with the word like
,"bird, happy, animals, loving, wow, like, 5+ tags",https://cdn-icons-png.freepik.com/512/9791/9791243.png?ga=GA1.1.1421945468.1739058941,afde47d9fd112af2afc7bffcab49ef29.png,a cartoon penguin with a star on its head
,"indian, indigenous, tribe, dreamcatcher, native american, fox, 1+ tags",https://cdn-icons-png.freepik.com/512/12781/12781882.png?ga=GA1.1.1421945468.1739058941,ea6d2ea2400eb40c45780ca88194b7c1.png,a cartoon fox with a dream catcher
,"textile, animals, wool, bunny, rabbit, knitting, 3+ tags",https://cdn-icons-png.freepik.com/512/9587/9587949.png?ga=GA1.1.1421945468.1739058941,22f113ea70239cc18027d6d1da02c8cc.png,a cartoon bunny holding a pink bag
,"animals, elderly, grandma, fox, grandparents",https://cdn-icons-png.freepik.com/512/15170/15170839.png?ga=GA1.1.1421945468.1739058941,a0b852c5125f05b8e5e60fb40c757084.png,a cartoon dog and a cat are standing together
,"halloween, character, fantasy, monster",https://cdn-icons-png.freepik.com/512/9438/9438709.png?ga=GA1.1.1421945468.1739058941,9fb7b1966120c2f8c033db8cf4734ee1.png,a yellow monster with blue horns and a pink nose
,"celebration, party, animals, birthday, sparkler, black cat, 1+ tags",https://cdn-icons-png.freepik.com/512/12214/12214576.png?ga=GA1.1.1421945468.1739058941,82a35a7d8649ce8765c2bf4a86b6d9bf.png,a cartoon cat with a party hat and a party hat
,"book, travel, wear, education, fashion, school, 4+ tags",https://cdn-icons-png.freepik.com/512/7220/7220268.png?ga=GA1.1.1421945468.1739058941,6be7572d05feb54bd2cdabfdc427b7b1.png,a cartoon character with a backpack and a backpack
,"halloween, character, fantasy, monster",https://cdn-icons-png.freepik.com/512/9438/9438730.png?ga=GA1.1.1421945468.1739058941,dd2a845264b3c4058cf4582c677c84fc.png,a cartoon character with horns and horns
,"art, creativity, monkey, talent, art and design",https://cdn-icons-png.freepik.com/512/15539/15539112.png?ga=GA1.1.1421945468.1739058941,725aa442e3a7d0d77f0fb0a951178bcc.png,a cartoon bunny with a pencil and a pencil
,"peace, animals, pet, bunny, rabbit, wild life, 1+ tags",https://cdn-icons-png.freepik.com/512/8536/8536249.png?ga=GA1.1.1421945468.1739058941,87abe2a2c3ec1fc5df0f5722ec28d846.png,a cartoon bunny with a pink background
,"dance, animals, ballet, wildlife, bunny, rabbit, 1+ tags",https://cdn-icons-png.freepik.com/512/9736/9736503.png?ga=GA1.1.1421945468.1739058941,7902fca84db490452f3dd05f6e2b67b1.png,a cartoon bunny with a pink dress and pink shoes
,"people, devil, cute, hell, satan, evil, 4+ tags",https://cdn-icons-png.freepik.com/512/7356/7356487.png?ga=GA1.1.1421945468.1739058941,8474c0ad3e63e478f7465e1c87efa6b1.png,a red and yellow cartoon character with horns
,"people, devil, cute, hell, satan, evil, 4+ tags",https://cdn-icons-png.freepik.com/512/7356/7356472.png?ga=GA1.1.1421945468.1739058941,00c5337bb538651456f9503d9856c5b9.png,a cartoon character with horns and a red shirt
,"technology, electronics, streaming, fox",https://cdn-icons-png.freepik.com/512/11903/11903543.png?ga=GA1.1.1421945468.1739058941,d7a0d0722cf9d8be5d5ac7983d5c98f2.png,a cartoon cat holding a tablet with a video player on it
,"creativity, hobbies, handcraft, crafting, hamster, hobbies and free time",https://cdn-icons-png.freepik.com/512/12589/12589394.png?ga=GA1.1.1421945468.1739058941,43e1953ac63f46e9e8d94cd95fda6a19.png,a cartoon cat with glasses and a book
,"commerce, market, shopping, fox, commerce and shopping",https://cdn-icons-png.freepik.com/512/14619/14619442.png?ga=GA1.1.1421945468.1739058941,f4fc6651b31b3873da6b4c73ca70d63b.png,a cartoon dog with a beer and a bag
,"family, couple, wife, husband, people, love, 5+ tags",https://cdn-icons-png.freepik.com/512/8022/8022644.png?ga=GA1.1.1421945468.1739058941,a4e9e17ce89ef4c40e04591135bfa22c.png,two rabbits with hearts
,"dog, animal, cute, animals, pet, shocked, 1+ tags",https://cdn-icons-png.freepik.com/512/6517/6517148.png?ga=GA1.1.1421945468.1739058941,c0ac8a47cb5078c2750d1cfec40782fc.png,a cartoon dog with a pink nose and a big nose
,"usa, monkey, patriotic, speech, independence day, 4th of july",https://cdn-icons-png.freepik.com/512/16770/16770183.png?ga=GA1.1.1421945468.1739058941,31c61626c78f337cd9ac5b69a32da6f3.png,a cartoon bear with a pink hat and microphone
,"beauty, treatment, animals, monkey, grooming, hair salon",https://cdn-icons-png.freepik.com/512/10690/10690753.png?ga=GA1.1.1421945468.1739058941,be23518ae74cf209649bac6f2bb9396d.png,a cartoon bear with a cup and a cup
,"smile, bear, wildlife, giggle, shy, smileys, 2+ tags",https://cdn-icons-png.freepik.com/512/7871/7871470.png?ga=GA1.1.1421945468.1739058941,90b638b7b5c8762841b0e6e6f03f29f8.png,a brown bear with a black background
,"healthcare, tooth, dentist, dental care, healthcare and medical",https://cdn-icons-png.freepik.com/512/8972/8972953.png?ga=GA1.1.1421945468.1739058941,ddc1868dddcc5656d365a2ae46b1e20f.png,a cartoon character holding a toothbrush and tooth
,"usa, united states of america, map, cultures, geography",https://cdn-icons-png.freepik.com/512/11880/11880516.png?ga=GA1.1.1421945468.1739058941,cb4c360bc2a1affb58f010c689d66b4b.png,a cartoon map of the united with a flag
,"cattle, cow, animals, mammal",https://cdn-icons-png.freepik.com/512/7317/7317377.png?ga=GA1.1.1421945468.1739058941,f3e73426ca09e96c2e4800446b070aa3.png,a cartoon pig with two different colored faces
,"job, magician, fox, proffesions, professions and jobs",https://cdn-icons-png.freepik.com/512/12577/12577680.png?ga=GA1.1.1421945468.1739058941,68c66142d507a0fdc629dfe0fc51a74f.png,a cat in a suit and hat with a phone
,"leisure, education, armchair, books, reading, monkey",https://cdn-icons-png.freepik.com/512/12817/12817713.png?ga=GA1.1.1421945468.1739058941,3838a8c81cc1b9f7bc41a9f7eb784dfa.png,a cartoon monkey holding a book
,"surprise, animals, fox, unexpected, flower bouquet",https://cdn-icons-png.freepik.com/512/12823/12823218.png?ga=GA1.1.1421945468.1739058941,b32846b96ee361efc5be923c7e193806.png,a cartoon bear holding a flower
,"domestic, strong, animals, pet, feline, cat, 1+ tags",https://cdn-icons-png.freepik.com/512/7259/7259550.png?ga=GA1.1.1421945468.1739058941,b4caad008dceabad5977df44efcfdea9.png,a cartoon cat with the words keep strong
,"beach, holiday, summer, vacations, animals, bunny, 1+ tags",https://cdn-icons-png.freepik.com/512/11173/11173240.png?ga=GA1.1.1421945468.1739058941,6401dc2cbab4b339509243a0ff10e8c3.png,a cartoon dog sitting on a chair with his hands up
,"delivery, box, courier, parcel, hamster, shipping and delivery",https://cdn-icons-png.freepik.com/512/12489/12489919.png?ga=GA1.1.1421945468.1739058941,671e2d7a57387304b9e5e9261fdcda6d.png,a cartoon bear wearing a hat and holding a box
,"water, healthy, drinking, wellness, self care",https://cdn-icons-png.freepik.com/512/9285/9285506.png?ga=GA1.1.1421945468.1739058941,dd6f53c640a624561dc7b6013f09ce2b.png,a cartoon character holding a cell phone
,"couple, love, romantic, animals, bunnies, rabbits",https://cdn-icons-png.freepik.com/512/8337/8337881.png?ga=GA1.1.1421945468.1739058941,e71dc56c5a825262e7cc9c6ceac9484a.png,two cute rabbits hugging each other rabbits are holding hearts
,"business, sticker, bunny, rabbit, business and finance",https://cdn-icons-png.freepik.com/512/7758/7758293.png?ga=GA1.1.1421945468.1739058941,54b33a58ff693d318e5e61336a702267.png,a cartoon bunny with a laptop
,"animals, wildlife, farmer, bunny, rabbit, smileys",https://cdn-icons-png.freepik.com/512/8540/8540532.png?ga=GA1.1.1421945468.1739058941,a8ae2f75f16cffb85519db19edecc12d.png,a cute bunny with a hat and a bow
,"nutrition, gastronomy, diet, healthy food, stickers, food and restaurant",https://cdn-icons-png.freepik.com/512/7969/7969176.png?ga=GA1.1.1421945468.1739058941,59dffc7c250394947b956631b9f766f9.png,a purple and orange cartoon character with big eyes
,"calling, animal, message, expression, animals, showing, 5+ tags",https://cdn-icons-png.freepik.com/512/6601/6601077.png?ga=GA1.1.1421945468.1739058941,386415f24584b0057d30d6a46463c52c.png,a cartoon bear holding a cell phone
,"farm, sit, animal, horse, pony, smileys",https://cdn-icons-png.freepik.com/512/10252/10252600.png?ga=GA1.1.1421945468.1739058941,4d4da37581c6d3688b9ea6255c6105bb.png,a cartoon horse with a big smile
,"halloween, ghost, cool, expression, emoticon, smileys, 1+ tags",https://cdn-icons-png.freepik.com/512/8445/8445795.png?ga=GA1.1.1421945468.1739058941,b6fb866010519281d556e88fad4d7f42.png,a ghost with sunglasses on
,"party, new year, animals, bunny, rabbit, fortune cookie",https://cdn-icons-png.freepik.com/512/9094/9094376.png?ga=GA1.1.1421945468.1739058941,6a805d56f76321b5329e9f740d62ea94.png,a cartoon bunny with a hat and a scarf
,"celebration, party, birthday, bunny, rabbit, birthday and party",https://cdn-icons-png.freepik.com/512/8090/8090331.png?ga=GA1.1.1421945468.1739058941,e05c675f7193b3643866c3a630e3e00e.png,a rabbit with a letter in its mouth
,"happy, bunny, rabbit, expressions, emoticon, lol, 2+ tags",https://cdn-icons-png.freepik.com/512/5046/5046976.png?ga=GA1.1.1421945468.1739058941,df5c154cf6646abaabb95d26258d39c2.png,a purple bunny with a pink nose and ears
,"dog, peace, animals, pet, husky, siberian husky",https://cdn-icons-png.freepik.com/512/7187/7187271.png?ga=GA1.1.1421945468.1739058941,3cbeb006984565a07377c61dd393373a.png,a cartoon cat with a big smile and a big smile
,"spring, springtime, mushroom, fungi, fox, hobbies and free time",https://cdn-icons-png.freepik.com/512/14848/14848049.png?ga=GA1.1.1421945468.1739058941,d1b511bd0a9b9381dbca017bc880e7db.png,a cartoon dog with a basket of food
,"holidays, vacations, free time, monkey, trekking",https://cdn-icons-png.freepik.com/512/9594/9594969.png?ga=GA1.1.1421945468.1739058941,a5a4828ff3844235ab2c0476e27a592c.png,a cartoon monkey wearing a green hat
,"bird, couple, animal, emotions, tenderness, owl, 1+ tags",https://cdn-icons-png.freepik.com/512/10757/10757254.png?ga=GA1.1.1421945468.1739058941,3f06f4ba4d3bb72e5883080a42142929.png,two brown birds with their mouths open
,"celebration, party, drink, bottle, pig, birthday, 4+ tags",https://cdn-icons-png.freepik.com/512/11190/11190363.png?ga=GA1.1.1421945468.1739058941,d728c8cacc66349fd8d51aa99ad070aa.png,a pig holding a bottle of beer
,"healthcare, medical, doctor, bunny, rabbit, healthcare and medical",https://cdn-icons-png.freepik.com/512/8363/8363628.png?ga=GA1.1.1421945468.1739058941,80043a0b07f0b0bfc19b19819f5a4aad.png,a rabbit holding a tablet with a cloud in the background
,"love, romantic, bunny, rabbit, flirt, love letter, 1+ tags",https://cdn-icons-png.freepik.com/512/10295/10295448.png?ga=GA1.1.1421945468.1739058941,ae2966503adb9845c193c65eceba82ef.png,a cartoon bunny holding a heart and writing
,"book, education, school, fox, lockers",https://cdn-icons-png.freepik.com/512/14886/14886855.png?ga=GA1.1.1421945468.1739058941,b6012244ae1bf7468d1ac983dbcdbc41.png,a cartoon dog holding a credit card
,"animal, pig, piggy, pork, shocked, smileys",https://cdn-icons-png.freepik.com/512/7118/7118452.png?ga=GA1.1.1421945468.1739058941,59755cc9b7410cfe035d6559d9ba4658.png,a pig with glasses and a pink nose
